time_generated,oid,client_id,app_id,upn_or_app_name,business_unit_claim,cost_center_claim,model_name,model_version,deployment_region,prompt_tokens,completion_tokens,cached_prompt_tokens,total_tokens,requests,total_latency_ms,status_code,is_error,is_streaming,operation_name,api_name,backend_id,request_id,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-07-24T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,eastus2,19668,8120,2993,27788,66,1017.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-24-dev.pate-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-24,batch-2026-09-04,MOCK
2026-07-24T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,10548,6399,2097,16947,36,1016.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-24-sam.chen-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-24,batch-2026-09-04,MOCK
2026-07-24T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,33215,20363,4657,53578,65,1857.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-24-aisha.ra-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-24,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,629937,222316,6042,852253,2079,1606.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-23-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-23,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,1979055,1009295,346413,2988350,3315,1309.4,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-23-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-23,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,swedencentral,305893,105233,27803,411126,623,1015.0,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-23-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-23,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,swedencentral,47532,26816,3822,74348,204,3198.0,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-23-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-23,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,eastus2,16371,6904,2190,23275,51,2453.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-23-dev.pate-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-23,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,swedencentral,26979,16835,1285,43814,51,1110.6,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-23-marco.si-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-23,batch-2026-09-04,MOCK
2026-07-23T00:00:00Z,jenny.oyelaran,,,jenny.oyelaran@contoso.com,BU-TECH,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,24072,8478,197,32550,118,3395.5,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-23-jenny.oy-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-23,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,258048,174628,39933,432676,1008,3465.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-22-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-22,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,468872,219096,83412,687968,1247,3153.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-22-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-22,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,eastus2,508196,237633,118324,745829,754,750.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-22-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-22,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,swedencentral,434148,140801,105549,574949,572,1833.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-22-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-22,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,eastus2,25760,10525,18,36285,56,2087.3,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-22-marco.si-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-22,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,swedencentral,35328,20781,2143,56109,69,927.1,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-22-dev.pate-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-22,batch-2026-09-04,MOCK
2026-07-22T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,6864,2184,400,9048,26,2310.7,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-22-sam.chen-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-22,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,eastus2,520614,360269,128791,880883,622,204.6,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,swedencentral,2114550,1245114,215865,3359664,4699,3451.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,1257248,744530,87909,2001778,3112,1973.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,swedencentral,1547910,665144,78911,2213054,3822,713.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,swedencentral,2090978,751358,250398,2842336,3754,810.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,swedencentral,1413711,583604,109619,1997315,1677,2468.3,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,swedencentral,13752,9126,275,22878,36,1938.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-aisha.ra-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,18338,5653,2800,23991,53,2326.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-marco.si-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-21T00:00:00Z,robin.hale,,,robin.hale@contoso.com,BU-RETAIL,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,19584,6530,3676,26114,36,2178.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-21-robin.ha-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-21,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,eastus2,346752,123336,65854,470088,896,1214.4,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-20-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-20,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,483552,278920,75855,762472,657,539.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-20-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-20,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,eastus2,246341,163783,1478,410124,1361,1365.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-20-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-20,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,swedencentral,764960,281370,21062,1046330,1120,1379.1,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-20-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-20,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,18614,6910,2232,25524,82,2442.1,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-20-aisha.ra-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-20,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,jenny.oyelaran,,,jenny.oyelaran@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,eastus2,47712,19791,2586,67503,84,1847.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-20-jenny.oy-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-20,batch-2026-09-04,MOCK
2026-07-20T00:00:00Z,robin.hale,,,robin.hale@contoso.com,BU-RETAIL,CC-1000,gpt-4.1,2025-04-14,eastus2,55512,34388,9567,89900,108,3427.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-20-robin.ha-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-20,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,2581671,1615764,73038,4197435,3859,677.4,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,455304,276375,40136,731679,1244,2488.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,2030112,1055121,273429,3085233,3339,1469.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,eastus2,3481836,2126137,706196,5607973,4516,976.1,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,swedencentral,2379168,1164770,79459,3543938,3168,1390.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,eastus2,2882087,1144185,596463,4026272,4717,586.9,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,eastus2,678152,392276,72004,1070428,3292,2387.1,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,7751,2763,119,10514,23,2078.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-dev.pate-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,24786,12093,3708,36879,102,2505.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-sam.chen-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-19T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,eastus2,29583,12866,1696,42449,57,714.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-19-marco.si-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-19,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,169065,107030,28736,276095,289,3233.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-18-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,eastus2,679672,468463,88612,1148135,1484,2652.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-18-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,1255984,790016,306456,2046000,3413,2894.6,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-18-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,swedencentral,1153968,371426,107168,1525394,3316,557.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-18-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,eastus2,2527287,1545483,211958,4072770,3171,1987.2,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-18-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,eastus2,12528,4769,602,17297,29,480.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-18-marco.si-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,sam.chen,,,sam.chen@contoso.com,BU-DISCOVERY,CC-2000,gpt-4.1,2025-04-14,swedencentral,1740,740,2,2480,10,1376.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-18-sam.chen-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-18,batch-2026-09-04,MOCK
2026-07-18T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,swedencentral,17181,7315,2493,24496,69,3413.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-18-aisha.ra-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-18,batch-2026-09-04,MOCK
2026-07-17T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,eastus2,1436229,444475,285834,1880704,4313,1157.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-17-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-17,batch-2026-09-04,MOCK
2026-07-17T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,1038180,679054,24213,1717234,3993,2864.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-17-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-17,batch-2026-09-04,MOCK
2026-07-17T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,swedencentral,1213610,528658,109320,1742268,3865,332.0,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-07-17-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-07-17,batch-2026-09-04,MOCK
